zz,Count
3256,3
76524,3
76520,3
88260,3
53179,3
49636,3
59812,3
29431,3
6782,3
6783,3
6787,3
92356,3
92359,3
30173,3
30171,3
79367,3
5086,3
92283,3
44822,3
49287,3
54812,3
63363,3
49868,3
50228,3
50226,3
24482,3
91708,3
62018,3
34475,3
55051,3
55054,3
73150,3
26222,3
36426,3
36420,3
47459,3
47454,3
10008,3
84318,3
84310,3
17859,3
85318,3
49021,3
12513,3
46030,3
95912,3
96752,3
81067,3
94662,3
48747,3
78401,3
72160,3
4355,3
91934,3
91933,3
38917,3
54949,3
21756,3
75972,3
25275,3
57442,3
70615,3
1012,3
4254,3
41465,3
4256,3
33868,3
35960,3
29482,3
41812,3
32422,3
28572,3
80135,3
80136,3
62286,3
62281,3
22832,3
44669,3
41105,3
96037,3
6702,3
6706,3
82214,3
94146,3
68142,3
36115,3
25840,3
45142,3
55349,3
55341,3
92091,3
50647,3
45844,3
15864,3
70805,3
1203,3
83127,3
38358,3
38351,3
88038,3
88033,3
45782,3
44431,3
44432,3
44437,3
44438,3
8001,3
92257,3
22644,3
68333,3
96799,3
36105,3
84536,3
87131,3
83626,3
12594,3
65052,3
64011,3
99556,3
53556,3
48218,3
68640,3
74047,3
56461,3
19539,3
53946,3
33715,3
4430,3
15123,3
5047,3
2875,3
25550,3
44003,3
71040,3
12418,3
97380,3
42642,3
73075,3
4020,3
37891,3
79549,3
35634,3
902,3
61284,3
14480,3
33902,3
15357,3
86332,3
62363,3
61046,3
56363,3
65432,3
63552,3
49237,3
27402,3
29039,3
26757,3
66032,3
22125,3
36278,3
36274,3
75979,3
71272,3
33008,3
1122,3
14728,3
47951,3
14720,3
38255,3
49749,3
13493,3
62447,3
13145,3
95321,3
22454,3
93247,3
57730,3
60104,3
37034,3
36022,3
2641,3
2643,3
62056,3
12941,3
94511,3
18636,3
18630,3
65648,3
95549,3
95546,3
12138,3
12136,3
59829,3
28513,3
20064,3
20060,3
79014,3
66401,3
61759,3
53404,3
61752,3
61753,3
55924,3
79836,3
4573,3
34956,3
78009,3
78004,3
77136,3
42002,3
45252,3
5302,3
36617,3
36613,3
40337,3
47648,3
64831,3
52773,3
52776,3
62930,3
80532,3
78242,3
12301,3
24361,3
73105,3
74116,3
15014,3
31620,3
17560,3
17565,3
17569,3
44084,3
44086,3
20615,3
42210,3
75241,3
12521,3
12522,3
56244,3
49072,3
43608,3
17048,3
91962,3
50001,3
50003,3
27316,3
74340,3
75692,3
4265,3
4268,3
14572,3
33839,3
87517,3
49663,3
63177,3
18837,3
96028,3
98356,3
97375,3
98828,3
3047,3
78629,3
91025,3
66725,3
55375,3
601,3
605,3
83822,3
4030,3
9009,3
14433,3
46118,3
19954,3
88008,3
54840,3
54844,3
44408,3
44403,3
13034,3
13036,3
94528,3
51526,3
50438,3
21918,3
4634,3
8733,3
8732,3
8730,3
39437,3
68361,3
34142,3
45111,3
38505,3
83611,3
20880,3
97452,3
97454,3
97455,3
99509,3
16936,3
16935,3
16938,3
29374,3
77562,3
96796,3
52641,3
74036,3
56450,3
5758,3
70647,3
4402,3
3756,3
30297,3
39576,3
20714,3
80160,3
77879,3
12449,3
80444,3
80449,3
28673,3
76511,3
685,3
70563,3
39828,3
15834,3
38019,3
31537,3
58017,3
13309,3
13303,3
14826,3
20101,3
54229,3
95251,3
95257,3
95255,3
22610,3
61070,3
56334,3
98164,3
16403,3
24128,3
63565,3
22973,3
78540,3
29067,3
29061,3
4917,3
50170,3
98206,3
38587,3
85341,3
3442,3
14775,3
14779,3
47923,3
11202,3
19074,3
96921,3
73503,3
78946,3
55723,3
57769,3
96117,3
52040,3
21817,3
30218,3
30217,3
76064,3
23433,3
38468,3
71019,3
87021,3
15419,3
49033,3
48342,3
59874,3
93648,3
93646,3
72830,3
24986,3
34449,3
5650,3
78073,3
5355,3
5353,3
43045,3
57066,3
17751,3
67026,3
8887,3
77360,3
56074,3
56072,3
86503,3
38756,3
89704,3
39482,3
37385,3
37380,3
48441,3
48449,3
85309,3
48849,3
20161,3
56277,3
97242,3
68003,3
23124,3
25989,3
29654,3
24588,3
22742,3
85263,3
1346,3
52203,3
52205,3
49612,3
38240,3
96013,3
99101,3
3073,3
37873,3
37870,3
74434,3
92039,3
92038,3
3844,3
71119,3
76462,3
47637,3
16156,3
99343,3
54876,3
12354,3
23069,3
20202,3
91769,3
7602,3
93725,3
61602,3
61601,3
60954,3
60957,3
32189,3
6266,3
56381,3
53809,3
53807,3
4640,3
53013,3
83525,3
90231,3
71461,3
76115,3
11955,3
54547,3
47384,3
31095,3
45121,3
5252,3
12577,3
12575,3
95936,3
95935,3
65704,3
13625,3
13624,3
49101,3
64077,3
64078,3
20505,3
95487,3
95488,3
48762,3
99685,3
95159,3
22210,3
2564,3
57469,3
46366,3
7865,3
33946,3
28365,3
96099,3
16242,3
97324,3
97325,3
97329,3
24095,3
24090,3
36831,3
78380,3
58202,3
48041,3
48049,3
99725,3
80208,3
23040,3
29118,3
31208,3
31207,3
55329,3
17857,3
50662,3
50665,3
77292,3
25555,3
83853,3
5680,3
86438,3
86432,3
1266,3
13856,3
82431,3
97129,3
21623,3
54212,3
95220,3
95227,3
26537,3
26288,3
60043,3
63531,3
95918,3
31017,3
4949,3
94088,3
38556,3
85640,3
44210,3
44215,3
70787,3
30000,3
43360,3
98814,3
65037,3
65789,3
82605,3
82602,3
99572,3
17099,3
68661,3
13123,3
13120,3
67522,3
35006,3
92176,3
96127,3
96120,3
57754,3
57751,3
53926,3
15142,3
39521,3
98504,3
76661,3
76908,3
57068,3
5448,3
17938,3
15425,3
95613,3
95611,3
34250,3
91614,3
32347,3
6065,3
6064,3
6060,3
6068,3
73165,3
14170,3
30752,3
33920,3
3601,3
19456,3
46765,3
42064,3
10119,3
21795,3
81641,3
21345,3
57033,3
17954,3
62661,3
29015,3
24430,3
24431,3
6459,3
7504,3
56024,3
2331,3
98276,3
98278,3
5832,3
47977,3
76704,3
42459,3
43504,3
53021,3
54555,3
11941,3
48416,3
48414,3
59103,3
66612,3
66613,3
66615,3
61348,3
93915,3
52032,3
52031,3
98922,3
68588,3
67201,3
25951,3
23465,3
33834,3
37754,3
3227,3
14510,3
14519,3
65669,3
46072,3
53181,3
95567,3
16828,3
12116,3
12117,3
95696,3
59807,3
90058,3
54321,3
20049,3
79036,3
27710,3
35120,3
35127,3
50514,3
75473,3
96041,3
99170,3
33430,3
78024,3
67432,3
74467,3
1531,3
85731,3
85733,3
41080,3
44101,3
4055,3
44817,3
13461,3
97623,3
97624,3
62912,3
80514,3
42749,3
45772,3
54822,3
54820,3
54821,3
21520,3
50236,3
50230,3
62009,3
65801,3
73128,3
56531,3
6230,3
14781,3
4691,3
82073,3
30555,3
8750,3
47468,3
39451,3
88401,3
53044,3
13439,3
46402,3
82694,3
46979,3
17846,3
89413,3
97294,3
97292,3
17062,3
54619,3
80307,3
48754,3
61423,3
93504,3
18072,3
18077,3
47164,3
35975,3
49648,3
48519,3
44618,3
10553,3
55738,3
98336,3
36869,3
98807,3
29161,3
66743,3
85721,3
85728,3
55357,3
55358,3
50658,3
80951,3
98952,3
77547,3
83801,3
70819,3
70811,3
30642,3
14416,3
96204,3
96205,3
11548,2
88023,2
42086,2
64673,2
46798,2
13052,2
13051,2
54174,2
62084,2
44427,2
23501,2
12837,2
12836,2
12835,2
92268,2
66505,2
66507,2
6104,2
6101,2
10519,2
60017,2
9226,2
4612,2
37301,2
37079,2
35217,2
4979,2
4973,2
38568,2
83639,2
12582,2
12581,2
12585,2
95968,2
69699,2
13678,2
13679,2
13673,2
43331,2
16000,2
64000,2
20862,2
97473,2
10511,2
21404,2
26836,2
67572,2
68634,2
28402,2
35054,2
93581,2
59201,2
27000,2
92182,2
35586,2
21874,2
21871,2
5776,2
8501,2
57430,2
57437,2
33720,2
42378,2
45346,2
5439,2
66938,2
48876,2
12464,2
50849,2
46082,2
65564,2
49050,2
43106,2
97533,2
97539,2
60420,2
60424,2
60426,2
95664,2
95669,2
78352,2
34284,2
37881,2
92572,2
68844,2
23039,2
40468,2
79556,2
92398,2
93622,2
25698,2
70549,2
39845,2
75114,2
40061,2
14140,2
14143,2
70898,2
18332,2
89043,2
89040,2
89046,2
3581,2
88317,2
39071,2
43749,2
44045,2
38850,2
38852,2
13328,2
48652,2
14804,2
14809,2
14591,2
61053,2
88242,2
70346,2
56359,2
57000,2
15705,2
16424,2
61943,2
61942,2
63546,2
49246,2
53153,2
95534,2
27419,2
67045,2
50168,2
29047,2
31068,2
31063,2
66021,2
77430,2
32744,2
56010,2
84090,2
41271,2
9705,2
39652,2
39654,2
71261,2
47944,2
47948,2
14750,2
77880,2
18105,2
31303,2
42464,2
80651,2
16622,2
12750,2
64734,2
95459,2
21155,2
42286,2
13485,2
13156,2
20684,2
10596,2
29536,2
92100,2
85376,2
26351,2
55705,2
55708,2
82516,2
9142,2
97226,2
37020,2
37023,2
37025,2
37026,2
16844,2
95589,2
76043,2
59866,2
23457,2
73527,2
85539,2
85532,2
85534,2
78823,2
36036,2
4292,2
2630,2
12979,2
76569,2
3215,2
13733,2
96377,2
96370,2
96373,2
19153,2
94207,2
71660,2
65653,2
87580,2
95551,2
12121,2
21722,2
21727,2
62865,2
47952,2
67740,2
67748,2
97846,2
97842,2
61747,2
61745,2
55939,2
6030,2
96011,2
75446,2
75440,2
26142,2
26143,2
26147,2
26149,2
36547,2
63876,2
15676,2
15670,2
8089,2
2902,2
45162,2
74454,2
10162,2
45883,2
29903,2
83707,2
16134,2
55964,2
10996,2
10993,2
43029,2
46216,2
90909,2
60674,2
80545,2
80546,2
95741,2
24375,2
77342,2
73113,2
55015,2
780,2
784,2
2315,2
18826,2
32123,2
1710,2
56096,2
26269,2
84012,2
84011,2
14065,2
14062,2
70754,2
70755,2
30564,2
83547,2
13670,2
52340,2
43553,2
13409,2
13408,2
20604,2
80035,2
46986,2
42207,2
48467,2
48465,2
48463,2
48461,2
11930,2
15944,2
89447,2
51005,2
61310,2
61311,2
81024,2
94620,2
94623,2
58341,2
91396,2
23109,2
59436,2
59434,2
30817,2
31146,2
67859,2
8906,2
6501,2
28106,2
28103,2
24656,2
32621,2
93530,2
75685,2
96731,2
74338,2
74337,2
71302,2
37705,2
83355,2
83350,2
76655,2
38105,2
38101,2
30731,2
30733,2
21233,2
12,2
39272,2
63627,2
63624,2
49679,2
54484,2
54485,2
54486,2
29472,2
29479,2
52625,2
40813,2
95075,2
68041,2
98342,2
96035,2
96148,2
25030,2
24927,2
97347,2
97348,2
99123,2
98834,2
98833,2
24077,2
30139,2
37853,2
67467,2
66739,2
66738,2
76857,2
72770,2
92051,2
92052,2
5046,2
75763,2
33329,2
33320,2
87321,2
83837,2
83833,2
15537,2
15530,2
37134,2
44865,2
38315,2
56789,2
17263,2
17267,2
63013,2
54859,2
63068,2
79697,2
66539,2
66534,2
35744,2
35748,2
32219,2
75568,2
75561,2
21904,2
53826,2
36467,2
59904,2
30300,2
93517,2
53954,2
35224,2
54202,2
35228,2
79201,2
45101,2
28410,2
87174,2
29821,2
29824,2
83660,2
47993,2
94581,2
13605,2
43697,2
17034,2
17035,2
97442,2
64054,2
20521,2
99514,2
16925,2
16923,2
12236,2
42122,2
53516,2
49780,2
26807,2
26802,2
29587,2
79713,2
77575,2
55111,2
26038,2
26031,2
70657,2
83460,2
9606,2
27817,2
3745,2
3740,2
2838,2
7844,2
77964,2
77968,2
77032,2
20726,2
45316,2
45312,2
70353,2
4732,2
66966,2
12456,2
12452,2
16226,2
49081,2
43154,2
46504,2
52567,2
60476,2
94106,2
48063,2
48068,2
72081,2
72082,2
29135,2
23065,2
28660,2
28669,2
35672,2
15230,2
23930,2
25573,2
70591,2
39817,2
18635,2
41301,2
12492,2
1244,2
12496,2
8326,2
8323,2
18343,2
18347,2
18349,2
33949,2
15312,2
82410,2
97102,2
12042,2
88072,2
81141,2
21645,2
3902,2
13315,2
13314,2
13312,2
10750,2
62321,2
54230,2
77376,2
29733,2
49650,2
61006,2
56321,2
53205,2
21321,2
9250,2
71950,2
71957,2
78578,2
97875,2
29075,2
66079,2
66073,2
4924,2
92718,2
50169,2
93440,2
771,2
25438,2
4109,2
4930,2
5857,2
30029,2
76272,2
13680,2
65015,2
18250,2
17303,2
17304,2
95463,2
53040,2
63751,2
49709,2
49706,2
49701,2
13100,2
13101,2
28458,2
28456,2
7101,2
47438,2
92150,2
55735,2
21822,2
96109,2
57776,2
52052,2
36703,2
39501,2
39505,2
76073,2
91346,2
91341,2
35345,2
46554,2
32406,2
98401,2
85540,2
38473,2
38472,2
33256,2
44046,2
93062,2
96349,2
94188,2
49000,2
49005,2
16846,2
12175,2
12172,2
45052,2
95636,2
62832,2
54921,2
49918,2
49916,2
49911,2
79059,2
72004,2
22331,2
32328,2
55965,2
6043,2
26175,2
5666,2
63825,2
5669,2
63821,2
75140,2
75144,2
1718,2
74852,2
37665,2
4539,2
83254,2
30031,2
15641,2
76241,2
76245,2
19437,2
2020,2
42041,2
42040,2
42044,2
5342,2
40379,2
19378,2
13459,2
22900,2
22906,2
94026,2
54888,2
62642,2
54772,2
54771,2
37950,2
72635,2
26710,2
50250,2
34797,2
55020,2
56590,2
32794,2
61526,2
61528,2
56043,2
2345,2
85332,2
75840,2
57317,2
18847,2
41222,2
86511,2
86515,2
8403,2
76185,2
47336,2
43521,2
43524,2
20658,2
85071,2
80000,2
48437,2
15935,2
28235,2
28230,2
95982,2
84757,2
93203,2
47521,2
61326,2
98050,2
40068,2
49420,2
68037,2
99099,2
58318,2
3887,2
14125,2
23487,2
92615,2
92619,2
50041,2
32617,2
93205,2
18333,2
38963,2
93562,2
98555,2
75654,2
98558,2
84631,2
76689,2
1086,2
30703,2
15486,2
14530,2
76531,2
72855,2
54204,2
19105,2
19108,2
19109,2
47106,2
52218,2
45501,2
13221,2
56209,2
92149,2
78839,2
32455,2
50536,2
50533,2
92365,2
65360,2
76429,2
96069,2
93017,2
24916,2
99111,2
30142,2
30147,2
37243,2
24000,2
67450,2
67455,2
67454,2
67831,2
79312,2
67839,2
40500,2
4854,2
92002,2
92000,2
75750,2
3853,2
4078,2
41605,2
76470,2
44836,2
16143,2
52401,2
46156,2
82939,2
42728,2
78208,2
78206,2
12340,2
10271,2
63377,2
20122,2
21541,2
21545,2
68446,2
62026,2
62028,2
35739,2
61610,2
32173,2
6256,2
99836,2
14013,2
14012,2
4673,2
18224,2
54246,2
54247,2
76101,2
39479,2
7931,2
86033,2
31082,2
45153,2
84303,2
29851,2
29856,2
71712,2
17866,2
83655,2
89435,2
28814,2
28816,2
65734,2
69639,2
46348,2
77659,2
96765,2
97416,2
97413,2
97410,2
64061,2
20511,2
99672,2
54634,2
54638,2
24517,2
72173,2
23153,2
23156,2
77522,2
77523,2
91921,2
33845,2
35565,2
831,2
75963,2
27356,2
33124,2
38665,2
28466,2
40729,2
7875,2
7870,2
89180,2
15260,2
39201,2
35954,2
86204,2
81251,2
41804,2
7737,2
20751,2
44676,2
54435,2
95000,2
28377,2
48893,2
48890,2
82223,2
56121,2
49303,2
49304,2
36849,2
62885,2
62884,2
62880,2
62883,2
23050,2
50674,2
92088,2
61236,2
61234,2
31908,2
51101,2
5034,2
5031,2
45874,2
70835,2
18932,2
77487,2
92286,2
30627,2
77482,2
14471,2
14475,2
14477,2
14476,2
13844,2
13847,2
38369,2
11568,2
47022,2
16720,2
16727,2
88049,2
88046,2
69190,2
14861,2
14869,2
13072,2
10185,2
59014,2
59019,2
97918,2
93118,2
32247,2
25387,2
15436,2
95430,2
12422,2
95431,2
60079,2
48831,2
37369,2
68321,2
66040,2
23242,2
85385,2
84520,2
84529,2
30015,2
30010,2
43314,2
13656,2
13658,2
43318,2
11248,2
19032,2
11794,2
20849,2
20842,2
53098,2
95435,2
97490,2
10532,2
45616,2
20597,2
67880,2
84059,2
28283,2
27022,2
35073,2
73626,2
73624,2
83414,2
99029,2
15151,2
44366,2
31706,2
34060,2
39289,2
91371,2
97818,2
95625,2
42351,2
70091,2
70092,2
45369,2
45363,2
78834,2
5455,2
5457,2
17948,2
87061,2
48818,2
50825,2
57214,2
11451,2
60407,2
46573,2
48032,2
78372,2
95601,2
95606,2
34269,2
34265,2
75410,2
98393,2
92552,2
58436,2
72031,2
28582,2
98858,2
28636,2
28637,2
979,2
23943,2
55951,2
57555,2
93016,2
71836,2
70521,2
40000,2
40008,2
15697,2
15340,2
47368,2
71740,2
88339,2
79382,2
39094,2
43723,2
43724,2
86329,2
86320,2
86321,2
80248,2
20143,2
20149,2
80045,2
65280,2
65281,2
65284,2
56373,2
10931,2
16440,2
16445,2
81656,2
22938,2
49220,2
49227,2
37901,2
27438,2
67067,2
67063,2
67068,2
78502,2
34760,2
50130,2
50134,2
50138,2
28772,2
22116,2
50668,2
98243,2
723,2
36260,2
727,2
41256,2
47963,2
72923,2
30091,2
14101,2
47346,2
47345,2
39117,2
39119,2
42442,2
20689,2
46929,2
45698,2
45693,2
45692,2
54548,2
54545,2
29556,2
95319,2
95311,2
66601,2
61379,2
61373,2
28201,2
36312,2
26378,2
93255,2
93250,2
55763,2
57722,2
60136,2
93926,2
37000,2
49411,2
30257,2
78713,2
67219,2
29614,2
75661,2
75663,2
33199,2
36016,2
36013,2
84645,2
12958,2
12481,2
14507,2
43217,2
81423,2
81425,2
19283,2
65679,2
46065,2
97042,2
12108,2
21705,2
54979,2
81058,2
59831,2
59834,2
79029,2
55707,2
7053,2
58545,2
51453,2
51454,2
51455,2
97868,2
75360,2
55487,2
78866,2
74730,2
24944,2
75462,2
96057,2
96050,2
4562,2
4568,2
8641,2
47532,2
91521,2
43944,2
43943,2
1526,2
41097,2
41635,2
4048,2
15552,2
15559,2
46182,2
46183,2
46180,2
46186,2
43002,2
43005,2
16112,2
27920,2
27925,2
45766,2
91944,2
12314,2
54838,2
63341,2
63347,2
21625,2
77491,2
77497,2
35490,2
56527,2
56520,2
37535,2
14040,2
37396,2
71424,2
4686,2
30545,2
40123,2
47470,2
77861,2
77864,2
31639,2
39194,2
74883,2
74881,2
17555,2
13424,2
45160,2
15960,2
66868,2
75222,2
61842,2
97281,2
46377,2
57107,2
57101,2
17052,2
17058,2
54666,2
15104,2
72149,2
59411,2
18085,2
91917,2
67871,2
67878,2
38939,2
93515,2
801,2
25252,2
74352,2
71328,2
9603,2
8555,2
76673,2
76676,2
77983,2
14588,2
4495,2
31402,2
47151,2
88202,2
21031,2
12187,2
12185,2
43430,2
49659,2
45554,2
45557,2
53114,2
54469,2
54463,2
54460,2
62557,2
77995,2
41129,2
29458,2
95055,2
95056,2
28325,2
6091,2
56174,2
56175,2
56171,2
51239,2
25011,2
97364,2
97360,2
24054,2
24055,2
22842,2
8026,2
4294,2
30118,2
30111,2
78614,2
23083,2
23336,2
74960,2
34567,2
44076,2
50624,2
50622,2
77701,2
17309,2
75704,2
75705,2
5062,2
76426,2
76424,2
1222,2
83101,2
88232,2
13810,2
11947,2
19946,2
17240,2
8862,2
54169,2
62074,2
62075,2
67642,2
59027,2
12809,2
92275,2
92276,2
92278,2
35760,2
50424,2
50421,2
55612,2
6112,2
60918,2
26571,2
26570,2
99840,2
60003,2
60001,2
60006,2
8720,2
15715,2
33671,2
59928,2
30325,2
91209,2
4989,2
23841,2
70128,2
44251,2
2350,2
13665,2
96402,2
94310,2
11749,2
64037,2
45644,2
45645,2
12212,2
53570,2
95192,2
78467,2
67567,2
67561,2
24549,2
35049,2
35046,2
35041,2
35042,2
27017,2
74029,2
98616,2
56441,2
26059,2
26050,2
5760,2
1079,2
1070,2
36766,2
83443,2
30421,2
4418,2
7829,2
7822,2
77010,2
28561,2
20704,2
52544,2
10345,2
70373,2
5406,2
5407,2
50858,2
50853,2
12471,2
12470,2
12475,2
65556,2
65555,2
94128,2
60454,2
48000,2
48005,2
95651,2
67151,2
61748,2
78340,2
68876,2
70788,2
66201,2
77255,2
46511,2
73006,2
73005,2
35654,2
35652,2
56633,2
56636,2
93389,2
61263,2
72067,2
690,2
2205,2
36350,2
75789,2
39837,2
40057,2
40051,2
55934,2
37657,2
33571,2
33965,2
38008,2
38006,2
30006,2
89053,2
85928,2
40589,2
73945,2
12066,2
81125,2
43777,2
43772,2
49515,2
48641,2
20134,2
41041,2
41049,2
59759,2
59758,2
44491,2
29712,2
14812,2
12883,2
28040,2
95847,2
61063,2
73001,2
16435,2
61930,2
49251,2
49259,2
11971,2
62628,2
67050,2
67053,2
66014,2
72568,2
24472,2
50106,2
61542,2
32774,2
6414,2
93461,2
98235,2
717,2
87195,2
18829,2
33022,2
37616,2
42411,2
80644,2
97753,2
12749,2
12745,2
64747,2
17321,2
53061,2
49724,2
17581,2
50630,2
78950,2
6384,2
99921,2
99923,2
52070,2
52076,2
9173,2
35988,2
35986,2
91322,2
87830,2
23420,2
23423,2
92674,2
18322,2
75638,2
75639,2
70041,2
5487,2
5483,2
4758,2
76559,2
15464,2
47581,2
89160,2
65622,2
49028,2
49029,2
97543,2
12154,2
12150,2
12153,2
59845,2
59844,2
29225,2
54941,2
54940,2
41642,2
29487,2
62275,2
28573,2
28571,2
7088,2
67730,2
95388,2
93651,2
93653,2
61776,2
73737,2
16341,2
73086,2
73084,2
92300,2
73080,2
32302,2
6020,2
25661,2
25669,2
30667,2
5640,2
18452,2
14132,2
78069,2
42027,2
49518,2
85193,2
10159,2
14894,2
98934,2
3836,2
3830,2
5362,2
5361,2
40311,2
94820,2
87602,2
64854,2
10987,2
10981,2
10982,2
57070,2
60667,2
27976,2
17747,2
17744,2
54758,2
54759,2
92401,2
68937,2
68933,2
66092,2
66090,2
28726,2
32802,2
55000,2
55005,2
51636,2
2325,2
56068,2
56069,2
41203,2
30510,2
89711,2
17504,2
13476,2
13478,2
90264,2
20677,2
62420,2
31730,2
85011,2
54512,2
54511,2
54515,2
95344,2
28255,2
11011,2
51039,2
1004,2
61870,2
61873,2
63435,2
21260,2
54655,2
54654,2
8223,2
8224,2
99613,2
23138,2
78762,2
78761,2
29643,2
79111,2
66113,2
61465,2
61469,2
93541,2
98571,2
25202,2
28781,2
5158,2
47876,2
3262,2
3268,2
18038,2
66528,2
13782,2
5,2
80720,2
97017,2
81233,2
53141,2
45381,2
45380,2
7000,2
6753,2
6750,2
6755,2
22576,2
22578,2
70084,2
55981,2
55985,2
65349,2
64439,2
99134,2
26582,2
99139,2
58105,2
24069,2
2558,2
58106,2
72768,2
50614,2
75770,2
75778,2
72641,2
84791,2
45819,2
45814,2
4010,2
4017,2
76453,2
76458,2
71060,2
44851,2
89086,2
32877,2
65102,2
62957,2
62951,2
54135,2
67672,2
51502,2
23543,2
59079,2
23899,2
23898,2
785,2
35754,2
56572,2
60941,2
79918,2
99812,2
57625,2
57626,2
12432,2
53816,2
544,2
59913,2
59919,2
47393,2
86011,2
2163,2
85638,2
84322,2
84325,2
70462,2
66839,2
12547,2
95922,2
65713,2
19544,2
13636,2
13637,2
13633,2
96788,2
96784,2
17021,2
52659,2
52658,2
49111,2
20535,2
45679,2
53522,2
99694,2
24536,2
72112,2
73648,2
77545,2
35543,2
7460,2
851,2
27374,2
75948,2
98644,2
98641,2
25286,2
6334,2
6330,2
5734,2
5735,2
5738,2
1022,2
82190,2
30410,2
30417,2
77976,2
77975,2
23651,2
43466,2
43465,2
80102,2
42330,2
44656,2
54416,2
54414,2
54411,2
70345,2
32462,2
28351,2
57276,2
65692,2
49329,2
58238,2
8074,2
23071,2
29127,2
29123,2
25896,2
78646,2
31215,2
28654,2
22035,2
73054,2
55312,2
55319,2
98439,2
25565,2
70586,2
36587,2
36580,2
84716,2
86408,2
86402,2
1254,2
37183,2
1258,2
33953,2
31556,2
31555,2
89006,2
82002,2
18701,2
82401,2
48610,2
97117,2
12056,2
12058,2
43783,2
43780,2
64633,2
21651,2
21658,2
45400,2
45401,2
48616,2
54208,2
54203,2
58781,2
83612,2
46989,2
95236,2
66542,2
22637,2
61012,2
56310,2
32341,2
54525,2
18405,2
53237,2
52339,2
37347,2
71968,2
15637,2
78560,2
31029,2
67335,2
32706,2
32709,2
1436,2
740,2
70175,2
71227,2
3467,2
3465,2
72944,2
72941,2
38229,2
13613,2
65793,2
42424,2
17310,2
95416,2
95419,2
63740,2
12242,2
46940,2
13116,2
13115,2
91413,2
79766,2
27043,2
92142,2
56438,2
56435,2
56433,2
56431,2
21830,2
23356,2
60155,2
4463,2
48229,2
99009,2
37061,2
34000,2
76005,2
91353,2
91357,2
73565,2
96716,2
5474,2
5473,2
5470,2
33245,2
18642,2
17929,2
33601,2
12423,2
15432,2
15431,2
65615,2
65610,2
11439,2
80420,2
54912,2
49905,2
67701,2
93669,2
7709,2
55397,2
32976,2
952,2
72131,2
78883,2
55975,2
77560,2
36919,2
33481,2
36507,2
8625,2
86302,2
13363,2
48605,2
10121,2
10120,2
80913,2
41035,2
28013,2
96543,2
96546,2
96548,2
10958,2
24185,2
52499,2
94031,2
52726,2
88041,2
88045,2
54763,2
54762,2
48157,2
67003,2
26767,2
26763,2
77387,2
24402,2
28751,2
28755,2
61517,2
93438,2
51601,2
25441,2
75835,2
98267,2
70719,2
70715,2
5827,2
5829,2
1110,2
1111,2
14712,2
14716,2
76711,2
30522,2
31699,2
15049,2
16660,2
16666,2
16669,2
43518,2
17534,2
38485,2
53038,2
53034,2
75681,2
96940,2
20640,2
37097,2
48427,2
29574,2
11026,2
11029,2
28223,2
51040,2
25130,2
98062,2
98063,2
98061,2
98068,2
16345,2
93902,2
49437,2
68020,2
29632,2
29634,2
29639,2
24614,2
24612,2
12334,2
12335,2
22724,2
31811,2
11002,2
85287,2
84624,2
84627,2
2670,2
12934,2
33280,2
1090,2
37742,2
6120,2
1323,2
40440,2
19112,2
69334,2
46044,2
52227,2
64120,2
49639,2
28523,2
20056,2
29439,2
29435,2
29436,2
35118,2
66434,2
26451,2
26187,2
96073,2
93006,2
24966,2
57642,2
15639,2
37232,2
9812,2
4847,2
92017,2
5088,2
5081,2
4063,2
47613,2
47616,2
2542,2
15427,2
97638,2
97639,2
17228,2
17224,2
12086,2
12332,2
10246,2
77305,2
77306,2
34478,2
55053,2
74652,2
73156,2
79948,2
99826,2
36421,2
4668,2
96860,2
4666,2
4660,2
40104,2
47451,2
15774,2
71449,2
77843,2
86025,2
86024,2
86029,2
45144,2
4662,2
84312,2
84317,2
4095,2
17855,2
40107,2
12515,2
19536,2
65725,2
46352,2
49129,2
81063,2
81069,2
97409,2
94661,2
48294,2
48748,2
48742,2
29325,2
29322,2
78408,2
23145,2
23140,2
77533,2
28145,2
35578,2
61411,2
21750,2
824,2
27341,2
25271,2
2541,2
57441,2
75390,2
5702,2
4258,2
38677,2
30441,2
83313,2
87548,2
35961,2
43413,2
32423,2
32420,2
62536,2
96823,2
96824,2
22834,2
54448,2
69201,2
97883,2
97882,2
28308,2
28689,2
56159,2
16262,2
97308,2
97307,2
36856,2
64443,2
85652,2
37815,2
8042,2
74941,2
72732,2
72651,2
67147,2
66777,2
22000,2
98464,2
4756,2
986,2
68862,2
678,2
670,2
677,2
45843,2
45849,2
83873,2
83872,2
83876,2
70807,2
73082,2
18928,2
18920,2
30638,2
30633,2
18741,2
38356,2
38355,2
47036,2
46128,2
97147,2
46126,2
63055,2
46787,2
24078,2
14879,2
13061,2
62097,2
95201,2
22645,2
60931,2
63845,2
93121,2
13650,2
13652,2
9210,2
24171,2
71998,2
18456,2
14136,2
53576,2
16023,2
16027,2
4969,2
4966,2
4965,2
43845,2
44232,2
36101,2
41557,2
83629,2
36344,2
65059,2
13646,2
19029,2
19022,2
17344,2
64019,2
16691,2
45623,2
53093,2
95420,2
95433,2
97489,2
53554,2
48211,2
48213,2
67546,2
61491,2
61490,2
78932,2
56464,2
56465,2
98635,2
32045,2
21863,2
26070,2
61342,2
53944,2
36744,2
83429,2
27851,2
76035,2
